volatile acidity,chlorides,density,alcohol,quality,Wine Type_Red,Wine Type_White
0.5391304347826086,0.6770833333333334,0.5482509047044615,0.2333333333333334,0.6666666666666666,1.0,0.0
0.5565217391304347,0.7291666666666667,0.6568154402895056,0.19999999999999987,0.3333333333333333,1.0,0.0
0.3652173913043477,0.3958333333333333,0.5844390832328117,0.21666666666666679,0.3333333333333333,1.0,0.0
0.7652173913043477,0.7916666666666667,0.5844390832328117,0.25,1.0,1.0,0.0
0.3652173913043477,0.7500000000000001,0.5723763570566972,0.3000000000000001,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8020833333333333,0.5482509047044615,0.4833333333333334,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8020833333333333,0.5482509047044615,0.4833333333333334,0.3333333333333333,1.0,0.0
0.7652173913043477,0.7291666666666667,0.5844390832328117,0.2666666666666666,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6979166666666667,0.5482509047044615,0.4499999999999999,0.3333333333333333,1.0,0.0
0.417391304347826,0.6770833333333334,0.590470446320869,0.4499999999999999,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6770833333333334,0.5482509047044615,0.4166666666666667,0.6666666666666666,1.0,0.0
0.9565217391304347,0.6979166666666667,0.5784077201447545,0.25,0.6666666666666666,1.0,0.0
0.3652173913043477,0.8229166666666666,0.5482509047044615,0.25,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7812500000000001,0.5422195416164042,0.25,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7812500000000001,0.6326899879372765,0.19999999999999987,0.0,1.0,0.0
0.417391304347826,0.8854166666666667,0.6809408926417346,0.2666666666666666,0.3333333333333333,1.0,0.0
0.5739130434782608,0.875,0.6930036188178559,0.4166666666666667,0.3333333333333333,1.0,0.0
0.5739130434782608,0.875,0.6930036188178559,0.4166666666666667,0.3333333333333333,1.0,0.0
0.3652173913043477,0.9895833333333334,0.5723763570566972,0.4499999999999999,0.6666666666666666,1.0,0.0
0.3652173913043477,0.8020833333333333,0.5241254523522324,0.3499999999999999,0.3333333333333333,1.0,0.0
0.9478260869565217,0.7395833333333334,0.6085645355850408,0.18333333333333326,0.0,1.0,0.0
0.6434782608695652,0.625,0.5241254523522324,0.19999999999999987,0.3333333333333333,1.0,0.0
0.608695652173913,0.3958333333333333,0.6206272617611553,0.2333333333333334,0.3333333333333333,1.0,0.0
0.7304347826086955,0.8020833333333333,0.5965018094089263,0.18333333333333326,0.3333333333333333,1.0,0.0
0.3652173913043477,0.3958333333333333,0.590470446320869,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3826086956521738,0.625,0.5301568154402897,0.38333333333333347,0.6666666666666666,1.0,0.0
0.817391304347826,0.6979166666666667,0.5422195416164042,0.3499999999999999,0.3333333333333333,1.0,0.0
0.7130434782608694,0.3958333333333333,0.6085645355850408,0.3166666666666667,0.6666666666666666,1.0,0.0
0.7130434782608694,0.5520833333333333,0.5723763570566972,0.2666666666666666,0.3333333333333333,1.0,0.0
0.5391304347826086,0.3958333333333333,0.6447527141133911,0.25,0.3333333333333333,1.0,0.0
0.9391304347826086,0.6979166666666667,0.6447527141133911,0.16666666666666666,0.3333333333333333,1.0,0.0
0.7652173913043477,0.7291666666666667,0.560313630880576,0.25,0.3333333333333333,1.0,0.0
0.7130434782608694,0.3958333333333333,0.6085645355850408,0.3166666666666667,0.6666666666666666,1.0,0.0
0.7130434782608694,0.3958333333333333,0.6085645355850408,0.3000000000000001,0.3333333333333333,1.0,0.0
0.7130434782608694,0.5520833333333333,0.5723763570566972,0.2666666666666666,0.3333333333333333,1.0,0.0
0.3652173913043477,0.37499999999999994,0.4034981905910737,0.4166666666666667,0.0,1.0,0.0
0.9043478260869564,0.5104166666666666,0.36731001206272346,0.8166666666666668,0.6666666666666666,1.0,0.0
0.3652173913043477,0.96875,0.5663449939686399,0.4499999999999999,0.3333333333333333,1.0,0.0
0.7304347826086955,0.6354166666666667,0.5542822677925188,0.19999999999999987,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7291666666666667,0.5784077201447545,0.3000000000000001,0.3333333333333333,1.0,0.0
0.808695652173913,0.7395833333333334,0.6085645355850408,0.16666666666666666,0.6666666666666666,1.0,0.0
0.9217391304347825,0.7812500000000001,0.6085645355850408,0.36666666666666653,0.6666666666666666,1.0,0.0
0.7304347826086955,0.6875,0.5301568154402897,0.4000000000000001,0.6666666666666666,1.0,0.0
0.808695652173913,0.7395833333333334,0.6085645355850408,0.16666666666666666,0.6666666666666666,1.0,0.0
0.8608695652173911,0.7083333333333334,0.5784077201447545,0.19999999999999987,0.3333333333333333,1.0,0.0
0.7130434782608694,0.6354166666666667,0.5361881785283469,0.2333333333333334,0.3333333333333333,1.0,0.0
0.8608695652173911,0.7083333333333334,0.5784077201447545,0.19999999999999987,0.3333333333333333,1.0,0.0
0.5739130434782608,0.3958333333333333,0.614595898673098,0.21666666666666679,0.3333333333333333,1.0,0.0
0.9565217391304347,0.8229166666666666,0.590470446320869,0.21666666666666679,0.3333333333333333,1.0,0.0
0.4347826086956521,0.8541666666666666,0.6326899879372765,0.2666666666666666,0.6666666666666666,1.0,0.0
0.3652173913043477,0.3958333333333333,0.590470446320869,0.21666666666666679,0.3333333333333333,1.0,0.0
0.8347826086956521,0.9895833333333334,0.560313630880576,0.25,0.3333333333333333,1.0,0.0
0.9391304347826086,0.7812500000000001,0.560313630880576,0.3000000000000001,0.3333333333333333,1.0,0.0
0.9043478260869564,0.7916666666666667,0.560313630880576,0.3000000000000001,0.3333333333333333,1.0,0.0
0.3999999999999999,0.7395833333333334,0.7050663449939704,0.2833333333333332,0.6666666666666666,1.0,0.0
0.8347826086956521,0.9895833333333334,0.560313630880576,0.25,0.3333333333333333,1.0,0.0
0.5565217391304347,0.84375,0.5723763570566972,0.4166666666666667,0.6666666666666666,1.0,0.0
0.7999999999999999,0.7083333333333334,0.6447527141133911,0.3333333333333333,0.6666666666666666,1.0,0.0
0.8347826086956521,0.7604166666666667,0.5965018094089263,0.2333333333333334,0.6666666666666666,1.0,0.0
0.817391304347826,0.3958333333333333,0.5482509047044615,0.4833333333333334,0.6666666666666666,1.0,0.0
0.3652173913043477,0.9166666666666667,0.5301568154402897,0.19999999999999987,0.6666666666666666,1.0,0.0
0.3652173913043477,0.3958333333333333,0.5482509047044615,0.16666666666666666,0.3333333333333333,1.0,0.0
0.817391304347826,0.3958333333333333,0.5482509047044615,0.4833333333333334,0.6666666666666666,1.0,0.0
0.3652173913043477,0.6875,0.6568154402895056,0.19999999999999987,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7395833333333334,0.6326899879372765,0.25,0.3333333333333333,1.0,0.0
0.7304347826086955,0.7604166666666667,0.5361881785283469,0.25,0.3333333333333333,1.0,0.0
0.9391304347826086,0.3958333333333333,0.6809408926417346,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7500000000000001,0.560313630880576,0.4833333333333334,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7604166666666667,0.560313630880576,0.4833333333333334,0.3333333333333333,1.0,0.0
0.8869565217391303,0.5833333333333334,0.5482509047044615,0.4166666666666667,1.0,1.0,0.0
0.5217391304347825,0.65625,0.5060313630880606,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3652173913043477,0.3958333333333333,0.5844390832328117,0.2333333333333334,0.3333333333333333,1.0,0.0
0.7304347826086955,0.4166666666666667,0.3974668275030165,0.8333333333333334,0.3333333333333333,1.0,0.0
0.7304347826086955,0.4166666666666667,0.3974668275030165,0.8333333333333334,0.3333333333333333,1.0,0.0
0.7304347826086955,0.53125,0.48793727382388213,0.3000000000000001,0.6666666666666666,1.0,0.0
0.3652173913043477,0.7812500000000001,0.5301568154402897,0.3166666666666667,0.6666666666666666,1.0,0.0
0.3652173913043477,0.84375,0.5663449939686399,0.2666666666666666,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8333333333333334,0.5844390832328117,0.25,0.3333333333333333,1.0,0.0
0.5826086956521738,0.7500000000000001,0.6085645355850408,0.19999999999999987,0.3333333333333333,1.0,0.0
0.8347826086956521,0.7500000000000001,0.5482509047044615,0.25,0.3333333333333333,1.0,0.0
0.8347826086956521,0.7500000000000001,0.5482509047044615,0.25,0.3333333333333333,1.0,0.0
0.3652173913043477,0.84375,0.5663449939686399,0.2666666666666666,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8333333333333334,0.5844390832328117,0.25,0.3333333333333333,1.0,0.0
0.4521739130434782,0.4270833333333333,0.27080820265380057,1.0,0.6666666666666666,1.0,0.0
0.5391304347826086,0.59375,0.49999999999999667,0.2333333333333334,0.3333333333333333,1.0,0.0
0.4521739130434782,0.4270833333333333,0.27080820265380057,1.0,0.6666666666666666,1.0,0.0
0.3652173913043477,0.3958333333333333,0.5844390832328117,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8125,0.43968636911941733,0.3333333333333333,0.3333333333333333,1.0,0.0
0.7130434782608694,0.3958333333333333,0.5844390832328117,0.21666666666666679,0.3333333333333333,1.0,0.0
0.7130434782608694,0.6770833333333334,0.5301568154402897,0.36666666666666653,0.6666666666666666,1.0,0.0
0.5565217391304347,0.8333333333333334,0.6266586248492193,0.4166666666666667,0.6666666666666666,1.0,0.0
0.4347826086956521,0.7083333333333334,0.5241254523522324,0.38333333333333347,0.6666666666666666,1.0,0.0
0.7652173913043477,0.3958333333333333,0.7533172496984352,0.2333333333333334,0.0,1.0,0.0
0.9043478260869564,0.8958333333333334,0.4758745476477676,0.3499999999999999,0.3333333333333333,1.0,0.0
0.9043478260869564,0.8958333333333334,0.4758745476477676,0.3499999999999999,0.3333333333333333,1.0,0.0
0.608695652173913,0.6354166666666667,0.614595898673098,0.4166666666666667,0.3333333333333333,1.0,0.0
0.608695652173913,0.6458333333333333,0.614595898673098,0.4166666666666667,0.3333333333333333,1.0,0.0
0.608695652173913,0.6354166666666667,0.614595898673098,0.4166666666666667,0.3333333333333333,1.0,0.0
0.608695652173913,0.6458333333333333,0.614595898673098,0.4166666666666667,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6666666666666666,0.590470446320869,0.21666666666666679,0.3333333333333333,1.0,0.0
0.9043478260869564,0.7291666666666667,0.5844390832328117,0.21666666666666679,0.6666666666666666,1.0,0.0
0.3652173913043477,0.84375,0.5301568154402897,0.2666666666666666,0.3333333333333333,1.0,0.0
0.3652173913043477,0.65625,0.5663449939686399,0.19999999999999987,0.0,1.0,0.0
0.7826086956521738,0.6979166666666667,0.560313630880576,0.3333333333333333,0.6666666666666666,1.0,0.0
0.9043478260869564,0.6354166666666667,0.6688781664656201,0.2333333333333334,0.3333333333333333,1.0,0.0
0.8869565217391303,0.6354166666666667,0.6628468033775629,0.2333333333333334,0.3333333333333333,1.0,0.0
0.9565217391304347,0.9479166666666667,0.5422195416164042,0.25,0.3333333333333333,1.0,0.0
0.9739130434782608,0.7916666666666667,0.5120627261761179,0.36666666666666653,0.3333333333333333,1.0,0.0
0.817391304347826,0.65625,0.5120627261761179,0.16666666666666666,0.0,1.0,0.0
0.9565217391304347,0.8333333333333334,0.4939686369119394,0.4000000000000001,0.6666666666666666,1.0,0.0
0.3652173913043477,0.3958333333333333,0.560313630880576,0.25,0.3333333333333333,1.0,0.0
0.3652173913043477,0.5104166666666666,0.6085645355850408,0.18333333333333326,0.0,1.0,0.0
0.5913043478260869,0.6666666666666666,0.6085645355850408,0.19999999999999987,0.6666666666666666,1.0,0.0
0.5913043478260869,0.6666666666666666,0.6085645355850408,0.19999999999999987,0.6666666666666666,1.0,0.0
0.9391304347826086,0.6145833333333334,0.5422195416164042,0.5833333333333334,0.6666666666666666,1.0,0.0
0.5217391304347825,0.7395833333333334,0.5422195416164042,0.25,0.3333333333333333,1.0,0.0
0.7304347826086955,0.7916666666666667,0.5241254523522324,0.25,0.3333333333333333,1.0,0.0
0.5217391304347825,0.7395833333333334,0.5422195416164042,0.25,0.3333333333333333,1.0,0.0
0.7652173913043477,0.8125,0.6085645355850408,0.4166666666666667,0.6666666666666666,1.0,0.0
0.3652173913043477,0.6145833333333334,0.590470446320869,0.2666666666666666,0.3333333333333333,1.0,0.0
0.9217391304347825,0.6041666666666666,0.590470446320869,0.25,0.3333333333333333,1.0,0.0
0.9217391304347825,0.6041666666666666,0.590470446320869,0.25,0.3333333333333333,1.0,0.0
0.9217391304347825,0.3958333333333333,0.6085645355850408,0.21666666666666679,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6979166666666667,0.6085645355850408,0.21666666666666679,0.3333333333333333,1.0,0.0
0.9217391304347825,0.7083333333333334,0.6025331724969835,0.21666666666666679,0.3333333333333333,1.0,0.0
0.9391304347826086,0.7291666666666667,0.5965018094089263,0.21666666666666679,0.6666666666666666,1.0,0.0
0.3999999999999999,0.3958333333333333,0.6025331724969835,0.2833333333333332,0.3333333333333333,1.0,0.0
0.5391304347826086,0.7604166666666667,0.6085645355850408,0.19999999999999987,0.3333333333333333,1.0,0.0
0.3652173913043477,0.7812500000000001,0.6326899879372765,0.2833333333333332,0.3333333333333333,1.0,0.0
0.7304347826086955,0.7812500000000001,0.5844390832328117,0.25,0.3333333333333333,1.0,0.0
0.7130434782608694,0.7604166666666667,0.5844390832328117,0.25,0.3333333333333333,1.0,0.0
0.7304347826086955,0.7083333333333334,0.6326899879372765,0.2333333333333334,0.3333333333333333,1.0,0.0
0.5043478260869564,0.6770833333333334,0.6206272617611553,0.3000000000000001,0.6666666666666666,1.0,0.0
0.9565217391304347,0.9375000000000001,0.590470446320869,0.25,0.3333333333333333,1.0,0.0
0.817391304347826,0.6458333333333333,0.560313630880576,0.2833333333333332,0.3333333333333333,1.0,0.0
0.817391304347826,0.6458333333333333,0.560313630880576,0.2833333333333332,0.3333333333333333,1.0,0.0
0.8869565217391303,0.6770833333333334,0.5844390832328117,0.2333333333333334,0.3333333333333333,1.0,0.0
0.8695652173913041,0.6770833333333334,0.5844390832328117,0.36666666666666653,0.3333333333333333,1.0,0.0
0.3826086956521738,0.6041666666666666,0.6628468033775629,0.3499999999999999,0.6666666666666666,1.0,0.0
0.3652173913043477,0.38541666666666663,0.31905910735825865,0.8333333333333334,1.0,1.0,0.0
0.3652173913043477,0.5416666666666666,0.46381182147165306,0.5666666666666668,0.0,1.0,0.0
0.417391304347826,0.4895833333333333,0.5934861278648976,0.38333333333333347,1.0,1.0,0.0
0.5043478260869564,0.9166666666666667,0.6266586248492193,0.21666666666666679,0.3333333333333333,1.0,0.0
0.7304347826086955,0.6875,0.5030156815440253,0.25,0.3333333333333333,1.0,0.0
0.5913043478260869,0.8229166666666666,0.5422195416164042,0.19999999999999987,0.3333333333333333,1.0,0.0
0.608695652173913,0.8333333333333334,0.5452352231604328,0.19999999999999987,0.6666666666666666,1.0,0.0
0.3826086956521738,0.8958333333333334,0.7412545235223139,0.4666666666666668,1.0,1.0,0.0
0.3826086956521738,0.8958333333333334,0.7412545235223139,0.4666666666666668,1.0,1.0,0.0
0.852173913043478,0.625,0.5512665862484901,0.21666666666666679,0.3333333333333333,1.0,0.0
0.6260869565217391,0.9479166666666667,0.5723763570566972,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3826086956521738,0.46875,0.6568154402895056,0.4166666666666667,1.0,1.0,0.0
0.7826086956521738,0.3125,0.527141133896261,0.7333333333333334,0.6666666666666666,1.0,0.0
0.3652173913043477,0.7708333333333334,0.5874547647768403,0.3333333333333333,0.6666666666666666,1.0,0.0
0.6260869565217391,0.5208333333333333,0.6568154402895056,0.36666666666666653,0.6666666666666666,1.0,0.0
0.852173913043478,0.53125,0.5301568154402897,0.3499999999999999,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8645833333333334,0.6206272617611553,0.3000000000000001,0.6666666666666666,1.0,0.0
0.7130434782608694,0.53125,0.6206272617611553,0.4166666666666667,0.3333333333333333,1.0,0.0
0.9478260869565217,0.9583333333333335,0.5482509047044615,0.5,0.3333333333333333,1.0,0.0
0.3652173913043477,0.65625,0.5784077201447545,0.18333333333333326,0.3333333333333333,1.0,0.0
0.7130434782608694,0.6979166666666667,0.5180940892641751,0.2833333333333332,0.3333333333333333,1.0,0.0
0.7826086956521738,0.7395833333333334,0.5693606755126686,0.25,0.3333333333333333,1.0,0.0
0.4521739130434782,0.7604166666666667,0.560313630880576,0.2333333333333334,0.6666666666666666,1.0,0.0
0.7826086956521738,0.9583333333333335,0.5180940892641751,0.2333333333333334,0.3333333333333333,1.0,0.0
0.9217391304347825,0.5,0.4909529553679108,0.25,0.3333333333333333,1.0,0.0
0.9826086956521739,0.7708333333333334,0.6658624849215915,0.3333333333333333,0.6666666666666666,1.0,0.0
0.9652173913043478,0.8333333333333334,0.6236429433051839,0.4000000000000001,0.0,1.0,0.0
0.608695652173913,0.6666666666666666,0.5452352231604328,0.4166666666666667,0.6666666666666666,1.0,0.0
0.8869565217391303,0.3958333333333333,0.560313630880576,0.25,0.6666666666666666,1.0,0.0
0.3652173913043477,0.8333333333333334,0.6809408926417346,0.3000000000000001,0.3333333333333333,1.0,0.0
0.608695652173913,0.6666666666666666,0.5452352231604328,0.4166666666666667,0.6666666666666666,1.0,0.0
0.7652173913043477,0.7500000000000001,0.5874547647768403,0.5,0.3333333333333333,1.0,0.0
0.6956521739130433,0.46875,0.33715319662243715,0.6999999999999998,1.0,1.0,0.0
0.5217391304347825,0.71875,0.5512665862484901,0.3166666666666667,0.6666666666666666,1.0,0.0
0.5043478260869564,0.84375,0.6568154402895056,0.2666666666666666,0.6666666666666666,1.0,0.0
0.7652173913043477,0.7500000000000001,0.5874547647768403,0.5,0.3333333333333333,1.0,0.0
0.3652173913043477,0.5833333333333334,0.5874547647768403,0.16666666666666666,0.6666666666666666,1.0,0.0
0.9565217391304347,0.9166666666666667,0.5814234016887831,0.16666666666666666,0.6666666666666666,1.0,0.0
0.9565217391304347,0.9166666666666667,0.5814234016887831,0.16666666666666666,0.6666666666666666,1.0,0.0
0.9826086956521739,0.9166666666666667,0.5814234016887831,0.19999999999999987,0.6666666666666666,1.0,0.0
0.9565217391304347,0.9166666666666667,0.5814234016887831,0.16666666666666666,0.6666666666666666,1.0,0.0
0.3652173913043477,0.5833333333333334,0.5874547647768403,0.16666666666666666,0.6666666666666666,1.0,0.0
0.9652173913043478,0.3958333333333333,0.6025331724969835,0.21666666666666679,0.3333333333333333,1.0,0.0
0.5217391304347825,0.875,0.7322074788902281,0.4833333333333334,0.6666666666666666,1.0,0.0
0.8695652173913041,0.96875,0.5150784077201465,0.3000000000000001,0.6666666666666666,1.0,0.0
0.2260869565217391,0.6875,0.7804583835946995,0.19999999999999987,1.0,1.0,0.0
0.2260869565217391,0.6875,0.7804583835946995,0.19999999999999987,1.0,1.0,0.0
0.3652173913043477,0.7812500000000001,0.6749095295536773,0.3166666666666667,0.6666666666666666,1.0,0.0
0.3652173913043477,0.6875,0.5874547647768403,0.25,0.3333333333333333,1.0,0.0
0.9043478260869564,0.65625,0.5542822677925188,0.21666666666666679,0.3333333333333333,1.0,0.0
0.7826086956521738,0.6770833333333334,0.5452352231604328,0.3000000000000001,0.6666666666666666,1.0,0.0
0.3652173913043477,0.7812500000000001,0.6749095295536773,0.3166666666666667,0.6666666666666666,1.0,0.0
0.417391304347826,0.5625,0.6869722557297986,0.3333333333333333,0.6666666666666666,1.0,0.0
0.9043478260869564,0.6770833333333334,0.6085645355850408,0.3166666666666667,0.6666666666666666,1.0,0.0
0.46956521739130425,0.84375,0.6930036188178559,0.4166666666666667,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8645833333333334,0.5301568154402897,0.25,0.3333333333333333,1.0,0.0
0.9043478260869564,0.6770833333333334,0.6085645355850408,0.3166666666666667,0.6666666666666666,1.0,0.0
0.852173913043478,0.6666666666666666,0.5814234016887831,0.21666666666666679,0.3333333333333333,1.0,0.0
0.4521739130434782,0.6875,0.6568154402895056,0.19999999999999987,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6875,0.5844390832328117,0.19999999999999987,0.3333333333333333,1.0,0.0
0.5739130434782608,0.3958333333333333,0.5844390832328117,0.2333333333333334,0.3333333333333333,1.0,0.0
0.3999999999999999,0.7916666666666667,0.7563329312424638,0.4166666666666667,1.0,1.0,0.0
0.4347826086956521,0.7083333333333334,0.5512665862484901,0.21666666666666679,0.3333333333333333,1.0,0.0
0.3652173913043477,0.8125,0.5150784077201465,0.2333333333333334,0.0,1.0,0.0
0.7652173913043477,0.6354166666666667,0.5211097708082038,0.3333333333333333,0.3333333333333333,1.0,0.0
0.5043478260869564,0.7083333333333334,0.5542822677925188,0.21666666666666679,0.3333333333333333,1.0,0.0
0.8347826086956521,0.5729166666666666,0.7714113389626069,0.4833333333333334,0.3333333333333333,1.0,0.0
0.31304347826086953,0.6458333333333333,0.5844390832328117,0.36666666666666653,1.0,1.0,0.0
0.3652173913043477,0.9062500000000001,0.7925211097708141,0.3000000000000001,0.0,1.0,0.0
0.46956521739130425,0.71875,0.614595898673098,0.8000000000000002,0.6666666666666666,1.0,0.0
0.7999999999999999,0.7083333333333334,0.6990349819059131,0.2333333333333334,0.6666666666666666,1.0,0.0
0.17391304347826084,0.9895833333333334,0.7533172496984352,0.3499999999999999,0.6666666666666666,1.0,0.0
0.808695652173913,0.8125,0.5663449939686399,0.4499999999999999,0.6666666666666666,1.0,0.0
0.17391304347826084,0.9895833333333334,0.7533172496984352,0.3499999999999999,0.6666666666666666,1.0,0.0
0.5043478260869564,0.6458333333333333,0.7382388419782854,0.3499999999999999,0.3333333333333333,1.0,0.0
0.3652173913043477,0.6979166666666667,0.6176115802171267,0.2333333333333334,0.3333333333333333,1.0,0.0
0.9913043478260869,0.8229166666666666,0.7261761158021708,0.2333333333333334,0.3333333333333333,1.0,0.0
